_id,_labels,Ensembl,diseaseID,drugID,gene_count,id,name,ncbiID,source,subcellular_loc,_start,_end,_type,score,source.1,type,atcClassification,class,uniprotID
,,,,,,,,,,,27130,22043,interacts_with,0.407,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.762,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.525,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.49,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.467,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.563,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.464,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.416,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.574,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.704,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.669,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.533,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.415,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.494,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.428,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.42,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.519,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.417,STRING,interacts_with,,,
,,,,,,,,,,,27130,22043,interacts_with,0.898,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.482,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.686,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.598,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.447,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.478,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.471,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.494,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.432,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.938,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.421,STRING,interacts_with,,,
,,,,,,,,,,,27130,21203,interacts_with,0.621,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.593,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.492,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.536,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.451,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.718,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.551,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.472,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.57,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.61,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.422,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.62,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.457,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.731,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.407,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.434,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.725,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.624,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.443,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.559,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.714,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.491,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.998,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.496,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.762,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.537,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.426,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.494,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.721,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.613,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.481,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.431,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.483,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.638,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.588,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.437,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.85,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.415,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.444,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.48,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.424,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.548,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.609,STRING,interacts_with,,,
,,,,,,,,,,,27130,25638,interacts_with,0.546,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.839,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.452,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.999,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.418,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.429,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.612,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.487,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.605,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.425,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.475,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.517,STRING,interacts_with,,,
,,,,,,,,,,,27130,26535,interacts_with,0.482,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.783,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.422,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.426,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.402,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.824,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.9,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.645,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.581,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.999,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.782,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.733,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.631,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.898,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.418,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.614,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.647,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.466,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.703,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.671,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.739,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.464,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.965,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.476,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.602,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.876,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.484,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.718,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.806,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.951,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.893,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.984,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.773,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.447,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.69,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.736,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.833,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.547,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.903,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.749,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.741,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.526,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.42,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.443,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.439,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.566,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.619,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.478,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.427,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.607,STRING,interacts_with,,,
,,,,,,,,,,,27130,16635,interacts_with,0.475,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.86,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.583,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.404,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.726,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.839,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.625,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.478,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.582,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.409,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.423,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.612,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.461,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.428,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.674,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.624,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.793,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.493,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.481,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.703,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.474,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.407,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.877,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.863,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.455,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.815,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.55,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.77,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.708,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.439,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.453,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.581,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.539,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.401,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.538,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.47,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.449,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.459,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.633,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.437,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.64,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.693,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.665,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.419,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.896,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.553,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.445,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.487,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.776,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.49,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.531,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.411,STRING,interacts_with,,,
,,,,,,,,,,,27130,16825,interacts_with,0.403,STRING,interacts_with,,,
,,,,,,,,,,,27130,22235,interacts_with,0.617,STRING,interacts_with,,,
,,,,,,,,,,,27130,22235,interacts_with,0.971,STRING,interacts_with,,,
,,,,,,,,,,,27130,22235,interacts_with,0.508,STRING,interacts_with,,,
,,,,,,,,,,,27130,22235,interacts_with,0.426,STRING,interacts_with,,,
,,,,,,,,,,,27130,22235,interacts_with,0.621,STRING,interacts_with,,,
,,,,,,,,,,,27130,22235,interacts_with,0.438,STRING,interacts_with,,,
,,,,,,,,,,,27130,22235,interacts_with,0.955,STRING,interacts_with,,,
,,,,,,,,,,,27130,22235,interacts_with,0.802,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.508,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.621,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.556,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.629,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.603,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.467,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.452,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.439,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.43,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.561,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.428,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.414,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.413,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.418,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.425,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.449,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.681,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.446,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.488,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.421,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.637,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.491,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.535,STRING,interacts_with,,,
,,,,,,,,,,,27130,20238,interacts_with,0.538,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.536,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.408,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.598,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.524,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.654,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.461,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.443,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.611,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.401,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.424,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.506,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.624,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.541,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.427,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.404,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.413,STRING,interacts_with,,,
,,,,,,,,,,,27130,17255,interacts_with,0.791,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.411,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.442,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.438,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.486,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.458,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.674,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.647,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.533,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.761,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.839,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.621,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.41,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.616,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.543,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.403,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.597,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.496,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.608,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.443,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.697,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.506,STRING,interacts_with,,,
,,,,,,,,,,,27130,22111,interacts_with,0.477,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.605,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.99,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.514,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.648,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.504,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.432,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.418,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.674,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.741,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.658,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.572,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.487,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.461,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.795,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.404,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.615,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.941,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.988,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.672,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.426,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.715,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.635,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.971,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.538,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.901,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.722,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.483,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.522,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.639,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.607,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.451,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.796,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.472,STRING,interacts_with,,,
,,,,,,,,,,,27130,22963,interacts_with,0.493,STRING,interacts_with,,,
,,,,,,,,,,,27130,21087,interacts_with,0.595,STRING,interacts_with,,,
,,,,,,,,,,,27130,21087,interacts_with,0.615,STRING,interacts_with,,,
,,,,,,,,,,,27130,21087,interacts_with,0.474,STRING,interacts_with,,,
,,,,,,,,,,,27130,21087,interacts_with,0.554,STRING,interacts_with,,,
