cid	chembl_id	smiles	InChI Key
168313405	CHEMBL5308403	CN1C2CC(O)[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2	WTQYWNWRJNXDEG-ZMUBYXEMSA-N
9873	CHEMBL1200866	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br	WTWWXOGTJWMJHI-UHFFFAOYSA-N
5280373	CHEMBL131921	COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1	WUADCCWRTIWANL-UHFFFAOYSA-N
54690315		Nc1ccc(C(=O)[O-])c(O)c1	WUBBRNOQWQTFEX-UHFFFAOYSA-M
11681588	CHEMBL1951415	Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1	WUDBUIUHVNECTM-UHFFFAOYSA-N
442894	CHEMBL355821	c1ccc2c(c1)CN1CCCC1=N2	WUFQLZTXIWKION-UHFFFAOYSA-N
5469318	CHEMBL23293	CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O	WUILNKCFCLNXOK-CFBAGHHKSA-N
2264	CHEMBL1598608	CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21	WUKZPHOXUVCQOR-UHFFFAOYSA-N
9810101	CHEMBL281764	CNC(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc1ccc2ccccc2c1)N(C)C(=O)/C=C/CC(C)(C)N	WURGZWOTGMLDJP-ZCYANPAGSA-N
11634725	CHEMBL583042	Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1	WUTVMXLIGHTZJC-OAQYLSRUSA-N
5329098	CHEMBL276711	Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1	WUWDLXZGHZSWQZ-WQLSENKSSA-N
5517	CHEMBL273348	NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1	WUWFMDMBOJLQIV-UHFFFAOYSA-N
133017	CHEMBL91397	Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1	WUZYKBABMWJHDL-UHFFFAOYSA-N
11033	CHEMBL139877	NC(=O)NS(=O)(=O)c1ccc(N)cc1	WVAKABMNNSMCDK-UHFFFAOYSA-N
65853	CHEMBL282614	c1cc2c(c(N3CCNCC3)c1)OCCO2	WVLHGCRWEHCIOT-UHFFFAOYSA-N
11256587	CHEMBL518924	NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21	WVLHHLRVNDMIAR-IBGZPJMESA-N
5282438	CHEMBL2431072	CC/C=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(COC(N)=O)CS[C@H]12)c1csc(N)n1	WVPAABNYMHNFJG-QDVBXLKVSA-N
62959	CHEMBL428	N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12	WVPSKSLAZQPAKQ-CDMJZVDBSA-N
25022668	CHEMBL558642	O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1	WVSBGSNVCDAMCF-UHFFFAOYSA-N
73078	CHEMBL176045	COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3	WVTKBKWTSCPRNU-KYJUHHDHSA-N
6445562	CHEMBL607707	CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C	WVUNYSQLFKLYNI-AATRIKPKSA-N
122162	CHEMBL286615	CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12	WVVXBPKOIZGVNS-UHFFFAOYSA-N
50981	CHEMBL58752	O=[N+]([O-])c1nccn1CC(O)CN1CCCCC1	WVWOOAYQYLJEFD-UHFFFAOYSA-N
25066467	CHEMBL1738757	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1	WVXNSAVVKYZVOE-UHFFFAOYSA-N
20039	CHEMBL14925	Nc1ncnc2c1ncn2[C@H]1CC[C@@H](CO)O1	WVXRAFOPTSTNLL-NKWVEPMBSA-N
5161	CHEMBL154111	O=C(Oc1ccccc1C(=O)O)c1ccccc1O	WVYADZUPLLSGPU-UHFFFAOYSA-N
6604887	CHEMBL305195	C[C@@H](CN1CCC(Cc2ccccc2)CC1)[C@@H](O)c1ccc(O)cc1	WVZSEUPGUDIELE-HTAPYJJXSA-N
5570	CHEMBL350675	C[n+]1cccc(C(=O)[O-])c1	WWNNZCOKKKDOPX-UHFFFAOYSA-N
9862937	CHEMBL3707307	CCOc1ccc2[nH]c(SCCN3CCOCC3)nc2c1	WWNUCVSRRUDYPP-UHFFFAOYSA-N
10160238	CHEMBL2110587	O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl	WWONFUQGBVOKOF-UHFFFAOYSA-N
46208890	CHEMBL4303619	Cn1cc(-c2cc(Oc3cc(F)c(NC(=O)C4(C(=O)Nc5ccccc5)CC4)cc3F)ccn2)cn1	WWOXKWLDMLMYQY-UHFFFAOYSA-N
46936649	CHEMBL5308385	NC1=N[C@H]2[C@H](CCCCC(=O)O)SC[C@H]2N1	WWVANQJRLPIHNS-BKPPORCPSA-N
124079495	CHEMBL5308451	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21CC	WWYNJERNGUHSAO-NJTPJZBZSA-N
5702096	CHEMBL4571597	C#C[C@]1(O)CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21CC	WWYNJERNGUHSAO-RYHLCRTJSA-N
5906	CHEMBL1201319	C[C@H](N)[C@H](O)c1cccc(O)c1	WXFIGDLSSYIKKV-RCOVLWMOSA-N
9800555	CHEMBL4087968	Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1	WXHHICFWKXDFOW-BJMVGYQFSA-N
2295463	CHEMBL2425825	O=C(O)COc1ccc(/C=C2\SC(=O)NC2=O)cc1	WXMCOLGPDOYHNK-UITAMQMPSA-N
37186	CHEMBL2106042	CCCCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCCCCCC)CCCN(CCO)CCO	WXNRAKRZUCLRBP-UHFFFAOYSA-N
70912	CHEMBL56021	CC(=O)N[C@@H](CC(C)C)C(=O)O	WXNXCEHXYPACJF-ZETCQYMHSA-N
4684	CHEMBL57053	Oc1ccc(Cl)cc1	WXNZTHHGJRFXKQ-UHFFFAOYSA-N
10002736	CHEMBL24310	O=C1/C(=C\c2ccccc2)C[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5	WXOUFNFMPVMGFZ-YFVPNGHZSA-N
56962336	CHEMBL2169919	CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O	WXRGFPHDRFQODR-ICLZECGLSA-N
16490	CHEMBL1201392	C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	WXURHACBFYSXBI-GQKYHHCASA-N
11304743	CHEMBL2107834	COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N	WXXSNCNJFUAIDG-UHFFFAOYSA-N
4919	CHEMBL86715	OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1	WYDUSKDSKCASEF-UHFFFAOYSA-N
4107692	CHEMBL5308367	CCCCCCCCCCCCOC(=O)CN1CCC(C(N)=O)CC1	WYEUVBHLUZNGEE-UHFFFAOYSA-N
71203	CHEMBL1892145	CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32	WYJAPUKIYAZSEM-MOPGFXCFSA-N
10173280	CHEMBL567303	Cc1cc(NC(=O)NCCN2CCC(O)(Cc3ccccc3)CC2)c2ccccc2n1	WYJCYXOCHXWTHG-UHFFFAOYSA-N
443936	CHEMBL1201749	CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C	WYQPLTPSGFELIB-JTQPXKBDSA-N
25141190	CHEMBL508207	COc1cc2nc(N3CCC(N4CCCCC4)CC3)nc(NC3CCCCCC3)c2cc1OC	WYVBISCFCHREDA-UHFFFAOYSA-N
2723601	CHEMBL727	Nc1nc(S)c2nc[nH]c2n1	WYWHKKSPHMUBEB-UHFFFAOYSA-N
4636	CHEMBL762	Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1	WYWIFABBXFUGLM-UHFFFAOYSA-N
1574	CHEMBL266591	Cc1[nH]c2ccc(O)cc2c1CCN	WYWNEDARFVJQSG-UHFFFAOYSA-N
133053827		O=C(/C=C/c1c(C(=O)[O-])[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1	WZBNEZWCNKUOSM-VOTSOKGWSA-M
1359	CHEMBL277525	FC(F)(F)c1ccccc1-n1ccnc1	WZBWBNCQUTXYEL-UHFFFAOYSA-N
4514	CHEMBL2106822	CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl	WZGBZLHGOVJDET-UHFFFAOYSA-N
2893	CHEMBL1480987	CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1	WZHCOOQXZCIUNC-UHFFFAOYSA-N
5701997	CHEMBL1526242	CN1CC(CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)CC21	WZHJKEUHNJHDLS-STDCAVTESA-N
9919153	CHEMBL105462	C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O	WZHKXNSOCOQYQX-FUAFALNISA-N
208953	CHEMBL19892	O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O	WZMQMKNCWDCCMT-UHFFFAOYSA-N
475319		CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@@H]21	WZOZEZRFJCJXNZ-ZBFHGGJFSA-M
5742832	CHEMBL158	C[C@H]1[C@H](NC(=O)/C(=N/OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O	WZPBZJONDBGPKJ-IYZXUIDESA-N
114840	CHEMBL19344	Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1	WZRCQWQRFZITDX-UHFFFAOYSA-N
46940575	CHEMBL2063869	CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1snnc1-c1ccccc1)C1CCCCC1	WZRFLSDVFPIXOV-LRQRDZAKSA-N
442514	CHEMBL477197	Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2	WZUVPPKBWHMQCE-XJKSGUPXSA-N
44442376	CHEMBL399572	N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1	XAEJIFARBQJLML-UHFFFAOYSA-N
65957	CHEMBL240163	C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23	XAGMUUZPGZWTRP-ZETCQYMHSA-N
53393916	CHEMBL1907089	O=C(NCCN1CCC2(CC1)C(=O)NCN2c1cccc(F)c1)c1ccc(F)c(F)c1	XAPVAKKLQGLNOY-UHFFFAOYSA-N
1080352	CHEMBL4303592	O=C1c2ccccc2-c2c(NCCc3ccccc3)c(=O)[nH]c3cccc1c23	XASCINRGTHLHGM-UHFFFAOYSA-N
2536	CHEMBL85164	CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1	XASIMHXSUQUHLV-UHFFFAOYSA-N
451668	CHEMBL1201129	Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	XAUDJQYHKZQPEU-KVQBGUIXSA-N
23497	CHEMBL1328898	COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1	XBBDACCLCFWBSI-ZETCQYMHSA-N
23649154	CHEMBL1957287	Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1	XBEQSQDCBSKCHJ-UHFFFAOYSA-N
56208	CHEMBL37858	O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O	XBHBWNFJWIASRO-UHFFFAOYSA-N
3357	CHEMBL6273	CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1	XBJBPGROQZJDOJ-UHFFFAOYSA-N
11615393	CHEMBL4303350	CCOC(=O)N1CSCC1C(=O)O	XBJWOGLKABXFJE-UHFFFAOYSA-N
208946	CHEMBL2104260	CCOCCOc1ccccc1C(N)=O	XBNRCMFFZFCWMH-UHFFFAOYSA-N
7582	CHEMBL1451838	C1CCC(NC2CCCCC2)CC1	XBPCUCUWBYBCDP-UHFFFAOYSA-N
287180	CHEMBL291157	CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21	XBPZXDSZHPDXQU-UHFFFAOYSA-N
9803433	CHEMBL3392635	O=C(O)CC[C@H]1CC[C@@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1	XCGJIFAKUZNNOR-QCKZDCLWSA-N
2179	CHEMBL43	COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12	XCPGHVQEEXUHNC-UHFFFAOYSA-N
10195250	CHEMBL3545213	N#CC(c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1)c1nc2ccccc2s1	XCPPIJCBCWUBNT-UHFFFAOYSA-N
17802793	CHEMBL5308464	NNc1cccc(C(=O)c2ccccc2)c1	XCPPZIXCZHWVRM-UHFFFAOYSA-N
5440	CHEMBL1378	CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2	XCTYLCDETUVOIP-UHFFFAOYSA-N
6480466	CHEMBL218650	C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1	XDAOLTSRNUSPPH-XMMPIXPASA-N
70682875	CHEMBL2089255	CC(C)(C)Nc1nc(Nc2ccc(C(N)=O)cc2)cc(N)c1C#N	XDEFNAWAKYQBQY-UHFFFAOYSA-N
24752728	CHEMBL4075936	O=C(c1ccc(Cl)cc1)N(Cc1ccccc1)C1CCCCC1	XDFKWGIBQMHSOH-UHFFFAOYSA-N
5921672	CHEMBL3250982	C/C(=N\NC(=S)N1CCC1)c1ccccn1	XDHBUMNIQRLHGO-UKTHLTGXSA-N
10430360	CHEMBL1614713	c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4ncn[nH]4)cc23)c1	XDJCLCLBSGGNKS-UHFFFAOYSA-N
132749	CHEMBL155358	O=C(CCc1ccncc1)NNC(=O)N1Cc2ccccc2Oc2ccc(Cl)cc21	XDJPQOUDGROSEU-UHFFFAOYSA-N
25033539	CHEMBL1234354	COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1	XDLYKKIQACFMJG-WKILWMFISA-N
4735	CHEMBL55	N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1	XDRYMKDFEDOLFX-UHFFFAOYSA-N
147004	CHEMBL62382	C[Se]C[C@H](N)C(=O)O	XDSSPSLGNGIIHP-VKHMYHEASA-N
6434395	CHEMBL2110784	CCOC(=O)CN1CCN(C(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)CC1	XDUOTWNXVDBCDY-VOTSOKGWSA-N
42890	CHEMBL1117	CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O	XDXDZDZNSLXDNA-TZNDIEGXSA-N
135449332	CHEMBL461101	CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O	XDXWLKQMMKQXPV-QYQHSDTDSA-N
5353495		CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1	XDZKBRJLTGRPSS-BRJLIKDPSA-N
67252	CHEMBL4303266	CCOc1ccccc1C(=O)O	XDZMPRGFOOFSBL-UHFFFAOYSA-N
83030		O=C(O)CC[Ge](=O)O[Ge](=O)CCC(=O)O	XEABSBMNTNXEJM-UHFFFAOYSA-N
46883536	CHEMBL1090771	NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1	XEAOPVUAMONVLA-QGZVFWFLSA-N
16682730		CC(=O)O[Hg]c1ccccc1	XEBWQGVWTUSTLN-UHFFFAOYSA-M
9918	CHEMBL1557167	CNCCC=C1c2ccccc2C=Cc2ccccc21	XECQQDXTQRYYBH-UHFFFAOYSA-N
40399	CHEMBL329522	O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O	XEDWWPGWIXPVRQ-UHFFFAOYSA-N
4046	CHEMBL416956	OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1	XEEQGYMUWCZPDN-UHFFFAOYSA-N
5564	CHEMBL849	Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl	XEFQLINVKFYRCS-UHFFFAOYSA-N
9913339	CHEMBL229008	CCN1CCN(c2ccc(C(C)(C)NC(=O)c3cc4[nH]c5ccccc5c(=O)c4cc3F)cn2)CC1	XEVJUIZOZCFECP-UHFFFAOYSA-N
5280360	CHEMBL548	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O	XEYBRNLFEZDVAW-ARSRFYASSA-N
11234049	CHEMBL1257051	Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1	XFALPSLJIHVRKE-GFCCVEGCSA-N
53315868	CHEMBL1829305	COc1cc2c(NC3CCN(CC4CCCCC4)CC3)nc(N3CCCN(C(C)C)CC3)nc2cc1OCCCN1CCCCC1	XFAXSWXKPQWHDW-UHFFFAOYSA-N
5788723	CHEMBL1612198	C(=C/c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1	XFBDGHFDKJITGC-JLHYYAGUSA-N
3005573	CHEMBL1655	CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1	XFCLJVABOIYOMF-QPLCGJKRSA-N
171350760	CHEMBL5308471	C=C1/C(=C\C=C\C2CC[C@@]3(C)[C@@H](CC[C@@H]3[C@H](C)OCCC(C)(C)O)C2)C[C@@H](O)C[C@@H]1O	XFEHLALJHAMLHO-NWWYVRMVSA-N
5362422	CHEMBL279786	CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)[C@H](CSc1cccs1)C(=O)NO	XFILPEOLDIKJHX-QYZOEREBSA-N
1243	CHEMBL324017	CN1CCc2cc(Br)c(O)cc2C(c2ccccc2)C1	XFTVOHWWEQGXLS-UHFFFAOYSA-N
5487	CHEMBL1079	Clc1ccc2nsnc2c1NC1=NCCN1	XFYDIVBRZNQMJC-UHFFFAOYSA-N
122738	CHEMBL38714	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2	XFZJEEAOWLFHDH-NFJBMHMQSA-N
123631	CHEMBL939	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	XGALLCVXEZPNRQ-UHFFFAOYSA-N
657202	CHEMBL1186610	CCCC(CCC)C(=O)OC1C[C@H]2CC[C@@H](C1)[N+]2(C)C	XGGHHHBGPSNXFE-XYPWUTKMSA-N
65820	CHEMBL67654	CC(C)(C(=O)O)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1	XGHOVGYJHWQGCC-UHFFFAOYSA-N
137321169		CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCOS(=O)(=O)[O-])CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12	XGIYOABXZNJOHV-APIYUPOTSA-M
3034012	CHEMBL1397886	Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl	XGLHZTBDUXXHOM-WMZJFQQLSA-N
123964	CHEMBL71263	Cc1ccc2c(=O)c3cccc(CC(=O)O)c3oc2c1C	XGOYIMQSIKSOBS-UHFFFAOYSA-N
25257557	CHEMBL4303309	Cc1cnc(CNC(=O)c2c(=O)c3ccc(N4CCCN(C)CC4)nc3n3c2sc2ccccc23)cn1	XGPBJCHFROADCK-UHFFFAOYSA-N
76960974	CHEMBL5308444	CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1.CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1	XGSCYTRLSDKRRZ-JQDMTEHVSA-N
3519541	CHEMBL1256746	CC(C)(C=O)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1	XGWATTXMMMANFJ-UHFFFAOYSA-N
2201	CHEMBL1513985	O=C(O)c1c2ccccc2cc2ccccc12	XGWFJBFNAQHLEF-UHFFFAOYSA-N
6445230	CHEMBL267495	CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5	XGZZHZMWIXFATA-UEZBDDGYSA-N
11524144	CHEMBL478629	c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1	XHBVYDAKJHETMP-UHFFFAOYSA-N
5281417	CHEMBL482581	O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1	XHCADAYNFIFUHF-TVKJYDDYSA-N
5281614	CHEMBL31574	O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12	XHEFDIBZLJXQHF-UHFFFAOYSA-N
100185	CHEMBL502044	CC1(C(=O)O)NCCc2cc(O)c(O)cc21	XHGLVMDBZZZXDP-UHFFFAOYSA-N
46911726	CHEMBL1778662	Cc1cc(Nc2cc(C)c(C#N)c(NC(C)CCCC(C)(C)O)n2)n[nH]1	XHHRGYCOEVNAKV-UHFFFAOYSA-N
10275777	CHEMBL512351	COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1	XHOLNRLADUSQLD-UHFFFAOYSA-N
955833	CHEMBL1731922	Cc1nn(-c2ccccc2[N+](=O)[O-])c(=O)c2ccccc12	XHTJNOIPRAYLMT-UHFFFAOYSA-N
454937		OC[C@H]1OC(S[Au])[C@H](O)[C@@H](O)[C@@H]1O	XHVAWZZCDCWGBK-BMZZJELJSA-M
135400184	CHEMBL320775	Cc1ccc2nc(N)nc(O)c2c1Sc1ccncc1	XHWRWCSCBDLOLM-UHFFFAOYSA-N
10286159	CHEMBL278703	Oc1ccc([C@@H]2Oc3ccc(O)cc3[C@@H]3CCC[C@@H]32)cc1	XIESSJVMWNJCGZ-VKJFTORMSA-N
35375	CHEMBL1451633	O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1	XILVEPYQJIOVNB-UHFFFAOYSA-N
4634	CHEMBL1231	CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	XIQVNETUBQGFHX-UHFFFAOYSA-N
6024	CHEMBL617	CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1	XIURVHNZVLADCM-IUODEOHRSA-N
122282	CHEMBL3707390	CN1C(=O)N(C)C2C1N(C)C(=O)N2C	XIUUSFJTJXFNGH-UHFFFAOYSA-N
44251522	CHEMBL576781	COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN(C)C	XIVUGRBSBIXXJE-UHFFFAOYSA-N
6419844	CHEMBL1241589	O=C1/C(=C/c2ccccc2)C(NC2CCCCC2)c2ccccc21	XJDKPLZUXCIMIS-HMMYKYKNSA-N
7019	CHEMBL43184	Nc1c2ccccc2nc2ccccc12	XJGFWWJLMVZSIG-UHFFFAOYSA-N
80263	CHEMBL1314130	CCCCCCC[n+]1ccc(-c2cc[n+](CCCCCCC)cc2)cc1	XJGZGUSMZSXHJI-UHFFFAOYSA-N
3045227	CHEMBL76781	C[C@H](N)Cn1ccc2cc(F)c(Cl)cc21	XJJZQXUGLLXTHO-ZETCQYMHSA-N
11289630	CHEMBL495498	CC(C)Cc1sc(N)nc1-c1ccc(P(=O)(O)O)o1	XJMYIJPPDSZOPN-UHFFFAOYSA-N
3759	CHEMBL1201168	Cc1cc(C(=O)NNCc2ccccc2)no1	XKFPYPQQHFEXRZ-UHFFFAOYSA-N
11442891	CHEMBL402548	CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1	XKFTZKGMDDZMJI-HSZRJFAPSA-N
152256	CHEMBL4303312	Oc1c(I)cc(I)c(O)c1I	XKFZYVWWXHCHIX-UHFFFAOYSA-N
56959	CHEMBL1404	COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	XKLMZUWKNUAPSZ-UHFFFAOYSA-N
7389	CHEMBL351769	Nc1ccc([As](=O)(O)O)cc1	XKNKHVGWJDPIRJ-UHFFFAOYSA-N
23661637	CHEMBL233611	CCN(CC)Cc1ccc(C(=O)N(CCc2ccccc2OC)[C@@H]2CCNC2)cc1	XKPJTOHUPQWSOJ-HSZRJFAPSA-N
1791111	CHEMBL4303380	Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)COc3ccc(Br)cc3Cl)cc2)n1	XKZDWYDHEBCGCG-UHFFFAOYSA-N
2847479	CHEMBL4303278	O=C(O)c1ccccc1NC(=O)C12CC3CC(CC(C3)C1)C2	XKZLSYWCDJZTMW-UHFFFAOYSA-N
121919	CHEMBL1565882	NNC(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Br)ccc21	XLGCMZLSEXRBSG-UHFFFAOYSA-N
6918324	CHEMBL318191	CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)c(Cl)c1)[C@H](O)C(C)(C)O2	XLIIRNOPGJTBJD-ROUUACIJSA-N
15330	CHEMBL300117	CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C	XLMALTXPSGQGBX-UHFFFAOYSA-N
11285002	CHEMBL3545083	COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1	XLSYZSRXVVCHLS-UHFFFAOYSA-N
